X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,FEATUREDES,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,OSPI_CODE,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR
-122.352299712913,47.6644926622015,305,6600664,1008403,664,School-Alternative,KapKa Cooperative School,KapKa,510 N 49th St,98103,-122.3523012,47.66449091,0,20,SEATTLE,0850000300,085000,0300
-121.911207694634,47.6515119327242,306,269,157,660,School-Elementary,Carnation Elementary School,Carnation,4950 Tolt Ave,98014,-121.91120898,47.65150946,2485,10,RIVERVIEW,1625079060,162507,9060
-122.162160285651,47.2807828509646,307,19,787661,662,School-High,Auburn Adventist Academy High School,Auburn Adventist,5000 Auburn Way S,98092,-122.16216372,47.28078071,0,20,AUBURN,2721059042,272105,9042
-122.321803315044,47.7192361573739,308,6600653,336421,661,School-Junior High/Middle,Billings Middle School,Billings,12351 8th Ave NE,98125,-122.32180456,47.71923436,0,20,SEATTLE,6413600296,641360,0296
-122.32468855854,47.5236108464252,309,907,528808,660,School-Elementary,Concord International Elementary School,Concord,723 S Concord St,98108,-122.32469068,47.52360899,2199,10,SEATTLE,7885100255,788510,0255
-122.270910513099,47.5256723691795,310,6600237,927161,664,School-Alternative,Alan T. Sugiyama High School,Sugiyama,8601 Rainier Ave S,98118,-122.27091262,47.52567045,3778,10,SEATTLE,2123700250,212370,0250
-122.26585893092,47.5240718070617,311,1035,530959,662,School-High,Rainier Beach High School,Rainier Beach,8815 Seward Park Ave S,98118,-122.26586105,47.52406988,3327,10,SEATTLE,3524049149,352404,9149
-122.338025077723,47.6574564037791,312,847,315735,661,School-Junior High/Middle,Hamilton International Middle School,Hamilton Intl,1610 N 41st St,98103,-122.3380266,47.65745462,0,10,SEATTLE,4083301505,408330,1505
-122.117752191976,47.480072782274,313,750,12170,662,School-High,Liberty High School,Liberty,16655 SE 136th St,98059,-122.11775447,47.48007052,3962,10,ISSAQUAH,1323059038,132305,9038
-122.336052087953,47.7550182263472,314,6600102,16164,660,School-Elementary,Meridian Park Elementary School,Meridian Park,17077 Meridian Ave N,98133,-122.33605318,47.7550165,3958,10,SHORELINE,3073500050,307350,0050
-122.289743845429,47.7546068989804,315,1220,8646,660,School-Elementary,Brookside Elementary School,Brookside ,17447 37th Ave NE,98155,-122.28974494,47.75460506,3230,10,SHORELINE,1154100565,115410,0565
-122.358658714062,47.5396092318084,316,890,479979,660,School-Elementary,Sanislo Elementary School,Sanislo,1812 SW Myrtle St,98106,-122.35866076,47.53960743,3665,10,SEATTLE,3438502560,343850,2560
-122.365598538347,47.6405159394934,317,1042,835401,660,School-Elementary,Coe Elementary School,Coe,2424 7th Ave W,98119,-122.36560014,47.6405142,2090,10,SEATTLE,9270200005,927020,0005
-122.312256187655,47.3632296563892,318,448,387264,660,School-Elementary,Woodmont K-8 School,Woodmont K-8,26454 16th Ave S,98198,-122.31225917,47.36322782,3328,10,FEDERAL WAY,2822049137,282204,9137
-122.305300860537,47.6215993017475,319,941,447925,661,School-Junior High/Middle,Meany Middle School,Meany,301 21st Ave E,98112,-122.30530254,47.62159745,0,10,SEATTLE,2825049008,282504,9008
-122.167813816296,47.3301359490332,320,10000075,,660,School-Elementary,Willow Crest Elementary,Willow Crest,13002 SE 304th St,98092,-122.16781697,47.33013382,0,10,AUBURN,0421059015,042105,9015
-122.201898388093,47.6728687134702,321,10000096,42367,664,School-Alternative,Leadership Preparatory Academy,Leadership Prep,308 4th Ave S,98033,-122.20189981,47.67286669,0,20,LAKE WASHINGTON,2120200005,212020,0005
-122.198994374613,47.6436248001061,322,10000097,35752,664,School-Alternative,Eastside Preparatory School,Eastside Prep,10613 NE 38th Pl,98033,-122.19899592,47.64362276,0,20,LAKE WASHINGTON,4315000180,431500,0180
-122.353653809143,47.6199655659336,323,10000099,,662,School-High,The Downtown School,Downtown,160 John St,98109,-122.3536555,47.61996379,0,20,SEATTLE,1985200065,198520,0065
-122.296483912385,47.5888645843445,324,10000100,474042,661,School-Junior High/Middle,Seattle School for Boys,Seattle Boys,2800 S Massachusetts St,98144,-122.29648574,47.58886271,0,20,SEATTLE,0272000700,027200,0700
-122.285359421046,47.5749884037486,325,10000101,473543,660,School-Elementary,The Lake and Park School,Lake and Park,3201 Hunter Blvd S,98144,-122.28536131,47.57498651,0,20,SEATTLE,5700002905,570000,2905
-122.313389199661,47.6696498771801,326,10000102,336618,660,School-Elementary,University Cooperative School,University Coop,5601 University Way NE,98105,-122.31339067,47.66964805,0,20,SEATTLE,0825049090,082504,9090
-122.162518141258,47.7268004620291,327,506,21186,660,School-Elementary,John Muir Elementary School,Muir,14012 132nd Ave NE,98034,-122.16251928,47.72679839,0,10,LAKE WASHINGTON,2226059038,222605,9038
-122.155785055743,47.3718358463658,328,576,8603,660,School-Elementary,Meridian Elementary School,Meridian,25621 140th Ave SE,98042,-122.15578797,47.37183368,2565,10,KENT,2722059062,272205,9062
-122.030803336467,47.613401320345,329,2179,12220,662,School-High,Eastlake High School,Eastlake,400 228th Ave NE,98074,-122.03080492,47.61339894,4439,10,LAKE WASHINGTON,3425069021,342506,9021
-122.353645957772,47.6648004769479,330,6600706,310251,664,School-Alternative,Northwest Montessori - Woodland Park,Northwest Montessori,4910 Phinney Ave N,98103,-122.35364745,47.66479873,,20,SEATTLE,9521100045,952110,0045
-122.152302857805,47.608460571195,331,207,80,662,School-High,Sammamish High School,Sammamish,100 140th Ave SE,98005,-122.15230454,47.60845843,3282,10,BELLEVUE,3425059019,342505,9019
-122.359434620227,47.7456921531478,332,1291,16148,660,School-Elementary,Highland Terrace Elementary School,Highland Terrace,100 N 160th St,98133,-122.35943575,47.74569045,3231,10,SHORELINE,1326039052,132603,9052
-122.336288239665,47.6181561632553,333,2194,441546,663,School-College or University,Cornish College of the Arts,Cornish College,1000 Lenora St,98121,-122.33628994,47.61815436,0,10,SEATTLE,0660001420,066000,1420
-122.17935659584,47.3709083633513,334,6600419,8602,665,School-Other Facility,Administration Center-Kent,Admin,12033 SE 256th St,98030,-122.17935952,47.37090626,0,10,KENT,2822059177,282205,9177
-122.211391791425,47.4690679423237,335,2320,597634,663,School-College or University,City University,City University,555 S Renton Village Pl,98057,-122.21139417,47.46906591,0,10,RENTON,7231600542,723160,0542
-122.45435958934,47.4286305021766,336,770,21170,661,School-Junior High/Middle,McMurray Middle School,McMurray,9329 SW Cemetery Rd,98070,-122.45436221,47.42862885,3667,10,VASHON ISLAND,0522039067,052203,9067
-122.369327781759,47.5132022774354,337,6600488,528088,661,School-Junior High/Middle,Explorer West Middle School,Exlplorer West,10015 28th Ave SW,98146,-122.36932994,47.51320047,0,20,HIGHLINE,0123039045,012303,9045
-122.201801749858,47.4813115218089,338,6600652,525497,666,School-K-12,Amazing Grace Christian School,Amazing Grace,10056 Renton Ave S,98178,-122.20180406,47.48130946,0,20,RENTON,0007200050,000720,0050
-122.358137259681,47.6311040226065,339,1057,417651,664,School-Alternative,St. Anne School,St. Anne,101 W Lee St,98119,-122.3581389,47.63110226,0,20,SEATTLE,1731800825,173180,0825
-122.348454353605,47.5252651255309,340,884,527409,660,School-Elementary,Highland Park Elementary School,Highland Park,1012 SW Trenton St,98106,-122.34845646,47.5252633,2269,10,SEATTLE,7972603210,797260,3210
-122.204637520584,47.409630838603,341,389,630373,660,School-Elementary,Panther Lake Elementary School,Panther Lake,10200 SE 216th St,98031,-122.20464023,47.40962879,5178,10,KENT,0822059031,082205,9031
-122.348164654957,47.4891126792879,342,1204,12387,664,School-Alternative,St. Bernadette Parish School,St. Bernadette,1028 SW 128th St,98146,-122.34816694,47.48911085,0,20,HIGHLINE,3744600925,374460,0925
-122.21735846591,47.320821642851,343,39,32,660,School-Elementary,Dick Scobee Elementary School,Scobee,1031 14th St NE,98002,-122.21736168,47.32081963,2932,10,AUBURN,0001000047,000100,0047
-122.015397452276,47.6195696991716,344,6600673,1008614,660,School-Elementary,Rachel Carson Elementary School,Carson,1035 244th Ave NE,98074,-122.01539899,47.6195673,5139,10,LAKE WASHINGTON,2725069016,272506,9016
-122.200169847335,47.6672445020406,345,475,8634,660,School-Elementary,Lakeview Elementary School,Lakeview,10400 NE 68th St,98033,-122.20017129,47.66724247,3041,10,LAKE WASHINGTON,7882600132,788260,0132
-122.197680167807,47.6044048956615,346,112,82,662,School-High,Bellevue High School,Bellevue,10416 SE Wolverine Way,98004,-122.19768189,47.60440285,2701,10,BELLEVUE,0682000005,068200,0005
-121.362419633073,47.7093399163517,347,6600330,21149,666,School-K-12,Skykomish K-12 School,Skykomish K-12,105 6th St N,98288,-121.36241865,47.70933842,0,10,SKYKOMISH,5060800005,506080,0005
-122.125430618526,47.6004966474937,348,226,84,660,School-Elementary,Phantom Lake Elementary School,Phantom Lake,1050 160th Ave SE,98008,-122.12543232,47.60049445,3168,10,BELLEVUE,0224059037,022405,9037
-122.198624272748,47.7154960371241,349,507,42811,662,School-High,Juanita High School,Juanita,10601 NE 132nd St,98034,-122.19862549,47.71549401,3771,10,LAKE WASHINGTON,2926059049,292605,9049
-122.200730647462,47.7155640205968,350,6600692,42811,664,School-Alternative,Futures School,Futures,10601 NE 132nd St,98034,-122.20073187,47.715562,,10,LAKE WASHINGTON,2926059049,292605,9049
-122.29472667839,47.7080421094597,351,1093,12282,662,School-High,Nathan Hale High School,Hale,10750 30th Ave NE,98125,-122.29472798,47.70804026,3479,10,SEATTLE,2826049152,282604,9152
-122.350667512757,47.5061730321616,352,1199,12268,660,School-Elementary,Mount View Elementary School,Mount View,10811 12th Ave SW,98146,-122.35066971,47.5061712,2144,10,HIGHLINE,3451000245,345100,0245
-122.195629804747,47.6546257538709,353,2743,8640,666,School-K-12,Emerson K-12,Emerson K-12,10903 NE 53rd St,98033,-122.1956313,47.65462371,3855,10,LAKE WASHINGTON,1725059195,172505,9195
-122.195554092514,47.6552984293104,354,6600694,8640,664,School-Alternative,Emerson High School,Emerson,10903 NE 53rd St,98033,-122.19555559,47.65529639,,10,LAKE WASHINGTON,1725059195,172505,9195
-122.198472441709,47.4153986834393,355,398,8605,664,School-Alternative,Kent Laboratory Academy,Lab Academy,10515 SE 208th St,98031,-122.19847512,47.41539662,0,10,KENT,0822059005,082205,9005
-122.152347999718,47.5016303719221,356,756,579312,662,School-High,Hazen High School,Hazen,1101 Hoquiam Ave NE,98059,-122.15235017,47.50162819,0,10,RENTON,1023059072,102305,9072
-122.3187546237,47.3342906690508,357,97,2364,661,School-Junior High/Middle,Sacajawea Middle School,Sacajawea,1101 S Dash Point Rd,98003,-122.31875777,47.33428885,3626,10,FEDERAL WAY,0521049024,052104,9024
-122.166881958117,47.7046189794486,358,6600122,35270,664,School-Alternative,Washington Network for Innovative Careers,WANIC,11605 132nd Ave NE,98034,-122.1668832,47.7046169,0,10,LAKE WASHINGTON,2826059151,282605,9151
-122.329343299061,47.7148347169678,359,1149,247853,660,School-Elementary,Northgate Elementary School,Northgate,11725 1st Ave NE,98125,-122.32934457,47.71483294,3027,10,SEATTLE,6411600312,641160,0312
-122.183367562823,47.7248520978046,360,2206,8621,660,School-Elementary,Robert Frost Elementary School,Frost,11801 NE 140th St,98034,-122.18336873,47.72485005,3675,10,LAKE WASHINGTON,2126059025,212605,9025
-122.181024582816,47.3588954598065,361,6600646,669319,660,School-Elementary,Millennium Elementary School,Millennium,11919 SE 270th St,98030,-122.18102758,47.35889336,4581,10,KENT,2822059052,282205,9052
-122.176032020469,47.7419521491638,362,268,110,660,School-Elementary,Woodmoor Elementary School,Woodmoor,12225 NE 160th St,98011,-122.1760331,47.7419501,4377,10,NORTHSHORE,1626059011,162605,9011
-122.251364381375,47.7301989756817,363,2116,148244,663,School-College or University,Bastyr University,Bastyr,14500 Juanita Dr NE,98028,-122.25136558,47.73019704,0,10,LAKE WASHINGTON,2426049007,242604,9007
-122.353914665823,47.4711248941488,364,1259,133,660,School-Elementary,Seahurst Elementary School,Seahurst,14603 14th Ave SW,98166,-122.35391705,47.47112308,3382,10,HIGHLINE,1430800010,143080,0010
-122.141138874142,47.5920887609544,365,6600687,90,664,School-Alternative,Big Picture School,Big Picture,14844 SE 22nd St,98007,-122.14114062,47.59208659,,10,BELLEVUE,0224059054,022405,9054
-122.138864052632,47.4973470848391,366,745,2411,660,School-Elementary,Apollo Elementary School,Apollo,15025 SE 117th St,98059,-122.13886624,47.49734487,3746,10,ISSAQUAH,0638100185,063810,0185
-122.23085637588,47.7386312817404,367,258,5929,660,School-Elementary,Moorlands Elementary School,Moorlands,15115 84th Ave NE,98028,-122.23085752,47.73862931,3442,10,NORTHSHORE,5631500036,563150,0036
-122.335275600912,47.7385874411302,368,6600110,130194,664,School-Alternative,The Evergreen School,Evergreen,15201 Meridian Ave N,98133,-122.33527676,47.73858568,0,20,SHORELINE,1826049236,182604,9236
-122.137630547977,47.6867897434797,369,6600020,12149,665,School-Other Facility,Support Service Center,Support Service Center,15212 NE 95th St,98052,-122.13763185,47.68678761,0,10,LAKE WASHINGTON,9430500100,943050,0100
-122.360185667375,47.4659679402636,370,1262,795370,664,School-Alternative,St. Francis of Assisi School,St. Francis of Assisi,15216 21st Ave SW,98166,-122.36018808,47.46596614,0,20,HIGHLINE,1901600005,190160,0005
-122.309099728001,47.7403604055964,371,6600678,735678,664,School-Alternative,Fircrest School,Fircrest,15230 15th Ave NE,98155,-122.30910088,47.74035859,0,20,SHORELINE,1626049010,162604,9010
-122.304733797949,47.7412147192059,372,1237,138088,662,School-High,Shorecrest High School,Shorecrest,15343 25th Ave NE,98155,-122.30473495,47.7412129,3343,10,SHORELINE,1626049008,162604,9008
-122.350317197658,47.7407300711051,373,6600680,137319,664,School-Alternative,Northwest School for Deaf and Hard-of-Hearing Children,NW School Hearing Impaired,15303 Westminster Way N,98133,-122.35031835,47.74072835,0,20,SHORELINE,0306500020,030650,0020
-122.222788823705,47.7406409539787,374,251,5927,662,School-High,Inglemoor High School,Inglemoor,15500 Simonds Rd NE,98028,-122.22278995,47.74063897,3492,10,NORTHSHORE,1826059008,182605,9008
-122.066312630453,47.4621933451374,375,751,5771,660,School-Elementary,Maple Hills Elementary School,Maple Hills,15644 204th Ave SE,98059,-122.066315,47.46219096,3637,10,ISSAQUAH,2023069035,202306,9035
-122.337960568574,47.4622751878913,376,6600244,140,665,School-Other Facility,Administration Center-Highline,Admin,15675 Ambaum Blvd SW,98166,-122.337963,47.46227336,0,10,HIGHLINE,1222000040,122200,0040
-122.219462625379,47.4848810970057,377,6600373,579881,666,School-K-12,Renton Christian Schools,Renton Christian,15717 152nd Ave SE,98058,-122.21946492,47.48487908,0,20,RENTON,4204400340,420440,0340
-122.128301942397,47.6127640666961,378,221,107374,660,School-Elementary,Jewish Day School,Jewish Day,15749 NE 4th St,98008,-122.12830359,47.61276188,0,20,BELLEVUE,3525059047,352505,9047
-122.458816200779,47.4624947044756,379,6600713,21168,664,School-Alternative,Harbor School,Harbor,15920 Vashon Hwy SW,98070,-122.45881863,47.46249303,,20,VASHON ISLAND,2023039020,202303,9020
-122.079471557072,47.7447202866091,380,796,21184,660,School-Elementary,Cottage Lake Elementary School,Cottage Lake,15940 Avondale Rd NE,98077,-122.07947254,47.7447181,3234,10,NORTHSHORE,1826069025,182606,9025
-122.178554138359,47.4651982840127,381,743,609672,660,School-Elementary,Tiffany Park Elementary School,Park,1601 Lake Youngs Way SE,98058,-122.17855653,47.46519617,3702,10,RENTON,2123059057,212305,9057
-122.182776110292,47.7443101178379,382,6600108,176349,660,School-Elementary,Evergreen Academy Elementary School,Evergreen,16017 118th Pl NE,98011,-122.18277719,47.74430808,0,20,NORTHSHORE,1626059124,162605,9124
-122.125044848597,47.5990467641832,383,233,88,661,School-Junior High/Middle,Tillicum Middle School,Tillicum,1280 160th Ave SE,98008,-122.12504655,47.59904457,3435,10,BELLEVUE,0224059037,022405,9037
-122.18516885774,47.4586323087379,384,721,611014,660,School-Elementary,Cascade Elementary School,Cascade,16022 116th Ave SE,98058,-122.18517129,47.45863021,3337,10,RENTON,2823059034,282305,9034
-122.303019992021,47.7457226820004,385,1224,16166,661,School-Junior High/Middle,Kellogg Middle School,Kellogg,16045 25th Ave NE,98155,-122.30302112,47.74572086,3387,10,SHORELINE,1626049005,162604,9005
-122.359243669273,47.7477704114095,386,1298,184059,663,School-College or University,Shoreline Community College,Shoreline CC,16101 Greenwood Ave N,98133,-122.35924479,47.74776871,0,10,SHORELINE,1326039001,132603,9001
-122.301189190614,47.4928364633567,387,1277,12266,660,School-Elementary,Hilltop Elementary School,Hilltop,12250 24th Ave S,98168,-122.30119145,47.49283458,3165,10,HIGHLINE,0257000231,025700,0231
-122.313820029089,47.7217223012401,388,1101,272614,664,School-Alternative,St. Matthew School,St. Matthew,1230 NE 127th St,98125,-122.31382127,47.72172049,0,20,SEATTLE,6414100390,641410,0390
-122.232295934041,47.4925217530036,389,1307,519618,661,School-Junior High/Middle,Dimmit Middle School,Dimmit,12320 80th Ave S,98178,-122.23229819,47.49251977,3280,10,RENTON,1180007450,118000,7450
-122.173701361825,47.6403675713673,390,157,117736,660,School-Elementary,Cherry Crest Elementary School,Cherry Crest,12400 NE 32nd St,98005,-122.17370291,47.64036549,3742,10,BELLEVUE,2125059050,212505,9050
-122.292319084134,47.4814838232018,391,1267,21154,660,School-Elementary,Cascade View Elementary School,Cascade View ,13601 32nd Ave S,98168,-122.29232141,47.48148193,3226,10,TUKWILA,1623049038,162304,9038
-122.158618870771,47.7435513486777,392,793,83729,662,School-High,Chrysalis Middle and High School,Chrysalis,15900 Woodinville-Redmond Rd NE,98072,-122.15861993,47.74354928,0,20,NORTHSHORE,1526059060,152605,9060
-122.350857014294,47.6214095501389,393,6600332,439725,664,School-Alternative,The Center School,Center School,305 Harrison St,98109,-122.3508587,47.62140777,1856,10,SEATTLE,1985200305,198520,0305
-122.060770298617,47.6702109363957,394,6600174,12139,664,School-Alternative,Explorer Community School,Explorer Community,7040 208th Ave NE,98053,-122.06077162,47.67020867,1687,10,LAKE WASHINGTON,0825069008,082506,9008
-121.816887661847,47.522781189232,395,758,21151,662,School-High,Mount Si High School,Mount Si ,8651 Meadowbrook Way SE,98065,-121.81688936,47.52277849,2850,10,SNOQUALMIE VALLEY,3224089060,322408,9060
-122.339868033179,47.4570592431013,396,1263,754898,661,School-Junior High/Middle,Sylvester Middle School,Sylvester,16222 Sylvester Rd SW,98166,-122.33987049,47.45705742,2927,10,HIGHLINE,3023049007,302304,9007
-122.353651597536,47.7567264308331,397,1157,184012,664,School-Alternative,St. Luke School,St. Luke,17533 Saint Luke Pl N,98133,-122.35365269,47.75672475,0,20,SHORELINE,6190700150,619070,0150
-122.323515576653,47.4433650269867,398,6600246,755534,665,School-Other Facility,Highline School Facility Services,Facility Services,17810 8th Ave S,98148,-122.32351811,47.44336318,0,10,HIGHLINE,3223049003,322304,9003
-122.10197415934,47.6247409528364,399,213,70,660,School-Elementary,Bennett Elementary School,Bennett,17900 NE 16th St,98008,-122.10197573,47.62473872,3705,10,BELLEVUE,2525059102,252505,9102
-122.322928750824,47.4410721959565,400,6600614,144,664,School-Alternative,Puget Sound Skills Center,Skills Center,18010 8th Ave S,98148,-122.3229313,47.44107035,0,10,HIGHLINE,3223049284,322304,9284
-122.098172008505,47.7022269736784,401,6600123,12141,660,School-Elementary,Albert Einstein Elementary School,Einstein,18025 NE 116th St  ,98052,-122.09817321,47.70222479,0,10,LAKE WASHINGTON,3126069130,312606,9130
-122.122184216143,47.4404271441657,402,742,595133,660,School-Elementary,Ridgewood Elementary School,Ridgewood,18030 162nd Pl SE,98058,-122.12218673,47.44042489,4293,10,KENT,3523059030,352305,9030
-122.313852086819,47.7608965835722,403,1239,16162,664,School-Alternative,St. Mark Catholic Classical School,St. Mark,18033 15th Pl NE,98155,-122.31385316,47.76089483,0,20,SHORELINE,6163900550,616390,0550
-122.380511783191,47.676890325249,404,6600216,321810,664,School-Alternative,Salmon Bay K-8 School ,Salmon Bay,1810 NW 65th St,98117,-122.38051322,47.67688863,1796,10,SEATTLE,7518503620,751850,3620
-122.190664421833,47.7589953766627,405,2141,180835,663,School-College or University,University of Washington-Bothell,UW Bothell,18115 Campus Way NE,98011,-122.19066544,47.75899339,0,10,NORTHSHORE,0526059057,052605,9057
-122.336525982563,47.7407782791114,406,1153,16150,660,School-Elementary,Parkwood Elementary School,Parkwood,1815 N 155th St,98133,-122.33652713,47.74077652,3489,10,SHORELINE,1826049062,182604,9062
-122.310853570653,47.4044189044987,407,1369,384842,664,School-Alternative,St. Philomena Catholic School,St. Philomena,1815 S 220th St,98198,-122.31085632,47.40441705,0,20,HIGHLINE,0576000260,057600,0260
-122.337905147432,47.7262329808529,408,1138,12274,662,School-High,Ingraham High School,Ingraham,1819 N 135th St,98133,-122.33790636,47.72623122,3276,10,SEATTLE,1926049321,192604,9321
-122.028829982541,47.3576682982188,409,580,1228969,662,School-High,Tahoma High School,Tahoma,23499 SE Tahoma Way,98038,-122.02883296,47.35766584,0,10,TAHOMA,3422069114,342206,9114
-122.191445174216,47.7597730126492,410,2142,174096,663,School-College or University,Cascadia College,Cascadia,18225 Campus Way NE,98011,-122.19144618,47.75977103,0,10,NORTHSHORE,0526059057,052605,9057
-122.157110030583,47.4380233050955,411,720,599695,660,School-Elementary,Carriage Crest Elementary School,Carriage Crest,18235 140th Ave SE,98058,-122.15711257,47.43802114,4353,10,KENT,3423059023,342305,9023
-122.282483409225,47.4391585583364,412,1317,12230,660,School-Elementary,Bow Lake Elementary School,Bow Lake,18237 42nd Ave S,98188,-122.28248597,47.43915666,2982,10,HIGHLINE,3423049094,342304,9094
-122.217497744551,47.2906034173455,413,61,1258816,661,School-Junior High/Middle,Olympic Middle School,Olympic,839 21st St SE,98002,-122.21750113,47.2906014,3169,10,AUBURN,1921059192,192105,9192
-122.273694031013,47.4384561580648,414,1331,400677,666,School-K-12,Seattle Christian School,Seattle Christian,18301 Military Rd S,98188,-122.27369659,47.43845425,0,20,HIGHLINE,3423049030,342304,9030
-122.325081521265,47.4376273667198,415,6600615,755385,664,School-Alternative,Choice Academy,Choice Academy,18367 8th Ave S,98148,-122.32508409,47.43762553,1539,10,HIGHLINE,3223049070,322304,9070
-122.287817654733,47.763060257767,416,1230,537576,660,School-Elementary,Lake Forest Park Elementary School,Lake Forest Park,18500 37th Ave NE,98155,-122.28781872,47.76305846,2185,10,SHORELINE,0326049018,032604,9018
-122.187275937918,47.4348183488362,417,6600552,767285,660,School-Elementary,Benson Hill Elementary School,Benson Hill,18665 116th Ave SE,98058,-122.1872785,47.43481626,3587,10,RENTON,3223059149,322305,9149
-122.317060789243,47.3276142187066,418,6600285,2366,665,School-Other Facility,Federal Way Memorial Field,FedWay Memorial Field,1300 S 308th St,98003,-122.31706397,47.3276124,0,10,FEDERAL WAY,0821049001,082104,9001
-122.315607547085,47.6011445872092,419,1175,442502,660,School-Elementary,Bailey Gatzert Elementary School,Gatzert,1301 E Yesler Way,98122,-122.31560932,47.60114275,2307,10,SEATTLE,3319500005,331950,0005
-122.132854382443,47.6084978991887,420,208,118747,664,School-Alternative,St. Louise School,St. Louise,133 156th Ave SE,98007,-122.13285605,47.60849572,0,20,BELLEVUE,3525059044,352505,9044
-122.145325020608,47.6346714280138,421,2077,115528,663,School-College or University,Bellevue College-North Campus,Bellevue College-North Campus,14673 NE 29th Pl,98007,-122.14532657,47.63466929,0,10,BELLEVUE,4306700020,430670,0020
-122.142065841418,47.5922014844083,422,6600414,90,661,School-Junior High/Middle,Robinswood Middle School,Robinswood,14844 SE 22nd St,98007,-122.14206759,47.59219932,0,10,BELLEVUE,0224059054,022405,9054
-122.140783493364,47.6258673904752,423,196,69,661,School-Junior High/Middle,Highland Middle School,Highland,15027 Bel Red Rd,98007,-122.14078508,47.62586524,3166,10,BELLEVUE,2625059039,262505,9039
-122.307927399804,47.6344225017247,424,947,422778,664,School-Alternative,Seattle Hebrew Academy,Seattle Hebrew,1617 Interlaken Dr E,98112,-122.30792902,47.63442066,0,20,SEATTLE,2125049015,212504,9015
-122.004748377516,47.5468052762374,425,6600675,905987,660,School-Elementary,Grand Ridge Elementary School,Grand Ridge,1739 NE Park Dr,98029,-122.00475027,47.54680278,5056,10,ISSAQUAH,3629780160,362978,0160
-122.224470596822,47.7703264214869,426,265,111,660,School-Elementary,Westhill Elementary School,Westhill,19515 88th Ave NE,98011,-122.2244716,47.77032453,3287,10,NORTHSHORE,0626059012,062605,9012
-122.341310409449,47.4251257755842,427,1252,614898,660,School-Elementary,Marvista Elementary School,Marvista,19800 Marine View Dr SW,98166,-122.34131305,47.42512396,3097,10,HIGHLINE,6113400095,611340,0095
-122.229701578555,47.350296519775,428,380,672022,660,School-Elementary,Kent View Christian Elementary School,Kent View Christian,20 49th St NE,98002,-122.22970463,47.35029453,0,20,AUBURN,9360000135,936000,0135
-122.315104496393,47.5854696489992,429,1168,473848,660,School-Elementary,Beacon Hill International Elementary School,Beacon Hill,2025 14th Ave S,98144,-122.31510634,47.5854678,2070,10,SEATTLE,1498300850,149830,0850
-122.304011579275,47.3983850399731,430,1365,382195,661,School-Junior High/Middle,Pacific Middle School,Pacific,22705 24th Ave S,98198,-122.30401437,47.39838318,3333,10,HIGHLINE,1622049239,162204,9239
-122.210990792269,47.4584752563894,431,689,608756,660,School-Elementary,Talbot Hill Elementary School,Talbot Hill,2300 Talbot Rd S,98055,-122.21099323,47.45847322,3740,10,RENTON,3023059073,302305,9073
-122.214267777292,47.2883567899443,432,62,51,660,School-Elementary,Pioneer Elementary School,Pioneer,2301 M St SE,98002,-122.21427117,47.28835477,3227,10,AUBURN,1921059054,192105,9054
-122.033725010799,47.4073279789884,433,6600044,620395,665,School-Other Facility,Maintenance,Maint,23015 SE 216th Way,98038,-122.03372769,47.40732552,0,10,TAHOMA,1022069035,102206,9035
-122.004983518803,47.3098398082435,434,239,638133,660,School-Elementary,Black Diamond Elementary School,Black Diamond,25314 Baker St,98010,-122.00498677,47.30983731,3430,10,ENUMCLAW,0844000325,084400,0325
-122.400396603764,47.6427788670055,435,1371,758840,664,School-Alternative,Catharine Blaine K-8 School,Blaine,2550 34th Ave W,98199,-122.40039819,47.64277719,2838,10,SEATTLE,2225039016,222503,9016
-122.184975430912,47.3520429731975,436,393,8610,660,School-Elementary,Pine Tree Elementary School,Pine Tree,27825 118th Ave SE,98030,-122.18497846,47.35204088,3593,10,KENT,3322059125,332205,9125
-122.282825303544,47.3516228907809,437,16,28,660,School-Elementary,Valhalla Elementary School,Valhalla,27847 42nd Ave S,98001,-122.28282835,47.35162101,3582,10,FEDERAL WAY,7967600210,796760,0210
-121.949102353938,47.7349025518832,438,6600626,125984,664,School-Alternative,Eagle Rock Multi-Age Program,Eagle Rock,29300 NE 150th St,98019,-121.94910329,47.7349002,3006,10,RIVERVIEW,1826079013,182607,9013
-122.227472866188,47.2639727081678,439,51,12131,660,School-Elementary,Ilalko Elementary School,Ilalko,301 Oravetz Pl SE,98092,-122.2274764,47.26397071,4417,10,AUBURN,3121059007,312105,9007
-122.274837832545,47.5249617877533,440,1024,515735,660,School-Elementary,Dunlap Elementary School,Dunlap,4525 S Cloverdale St,98118,-122.27483994,47.52495988,2321,10,SEATTLE,2123700235,212370,0235
-122.316409250996,47.5558691988371,441,919,477595,664,School-Alternative,St. George Parish School,St. George,5117 13th Ave S,98108,-122.31641122,47.55586735,0,20,SEATTLE,5141000220,514100,0220
-122.28910446118,47.6805106060322,442,959,749449,660,School-Elementary,Concordia Lutheran School,Concordia Lutheran,7040 36th Ave NE,98115,-122.28910588,47.68050874,0,20,SEATTLE,7974200450,797420,0450
